sweep,theta_deg,psi_deg,x,y,z_name,pos_err_mm,axis_err_deg,pos_ok,axis_ok,q4_required_deg,support_clearance_mm,pass
grid,17.0,341.54,0.28,-0.08,descend,0.0224,0.7915,True,True,90.0,44.7202,True
grid,17.0,341.54,0.28,-0.08,approach,0.0174,0.785,True,True,90.0,44.7202,True
grid,17.0,345.391,0.28,-0.06,descend,0.0303,0.8493,True,True,90.0,44.7697,True
grid,17.0,345.391,0.28,-0.06,approach,0.0133,0.768,True,True,90.0,44.7697,True
grid,17.0,349.356,0.28,-0.04,descend,0.0359,0.8979,True,True,90.0,44.803,True
grid,17.0,349.356,0.28,-0.04,approach,0.0132,0.7677,True,True,90.0,44.803,True
grid,17.0,353.4,0.28,-0.02,descend,0.0392,0.9291,True,True,90.0,44.823,True
grid,17.0,353.4,0.28,-0.02,approach,0.0142,0.7716,True,True,90.0,44.823,True
grid,17.0,357.486,0.28,-0.0,descend,0.0403,0.9398,True,True,90.0,44.8291,True
grid,17.0,357.486,0.28,-0.0,approach,0.0147,0.7735,True,True,90.0,44.8291,True
grid,17.0,1.571,0.28,0.02,descend,0.0392,0.9291,True,True,90.0,44.823,True
grid,17.0,1.571,0.28,0.02,approach,0.0142,0.7716,True,True,90.0,44.823,True
grid,17.0,5.616,0.28,0.04,descend,0.0359,0.8979,True,True,90.0,44.803,True
grid,17.0,5.616,0.28,0.04,approach,0.0132,0.7677,True,True,90.0,44.803,True
grid,17.0,9.581,0.28,0.06,descend,0.0303,0.8493,True,True,90.0,44.7697,True
grid,17.0,9.581,0.28,0.06,approach,0.0133,0.768,True,True,90.0,44.7697,True
grid,17.0,13.431,0.28,0.08,descend,0.0224,0.7915,True,True,90.0,44.7202,True
grid,17.0,13.431,0.28,0.08,approach,0.0174,0.785,True,True,90.0,44.7202,True
grid,17.0,17.14,0.28,0.1,descend,0.0135,0.7439,True,True,90.0,44.654,True
grid,17.0,17.14,0.28,0.1,approach,0.0267,0.8386,True,True,90.0,44.654,True
grid,17.0,20.684,0.28,0.12,descend,0.0138,0.7455,True,True,90.0,44.5673,True
grid,17.0,20.684,0.28,0.12,approach,0.0177,0.7879,True,True,90.0,44.5673,True
grid,17.0,24.051,0.28,0.14,descend,0.0287,0.8375,True,True,90.0,44.7589,True
grid,17.0,24.051,0.28,0.14,approach,0.0131,0.7685,True,True,90.0,44.7589,True
grid,17.0,27.231,0.28,0.16,descend,0.0106,0.7358,True,True,90.0,44.6222,True
grid,17.0,27.231,0.28,0.16,approach,0.0334,0.8856,True,True,90.0,44.6222,True
grid,17.0,30.221,0.28,0.18,descend,0.0325,0.8647,True,True,90.0,44.4475,True
grid,17.0,30.221,0.28,0.18,approach,0.0535,1.0607,True,True,90.0,44.4475,True
grid,17.0,33.023,0.28,0.2,descend,0.0468,0.9866,True,True,90.0,44.8501,True
grid,17.0,33.023,0.28,0.2,approach,0.0176,0.7862,True,True,90.0,44.8501,True
grid,17.0,35.643,0.28,0.22,descend,0.013,0.7459,True,True,90.0,44.5674,True
grid,17.0,35.643,0.28,0.22,approach,0.0415,0.939,True,True,90.0,44.5674,True
grid,17.0,38.087,0.28,0.24,descend,0.0858,1.3884,True,True,90.0,44.1921,True
grid,17.0,38.087,0.28,0.24,approach,0.1165,1.7435,True,True,90.0,44.1921,True
grid,17.0,40.365,0.28,0.26,descend,0.1911,2.6796,True,True,90.0,43.6992,True
grid,17.0,40.365,0.28,0.26,approach,0.2207,3.0276,True,True,90.0,43.6992,True
grid,17.0,316.571,0.3,-0.26,descend,0.3466,4.6131,True,True,90.0,43.0142,True
grid,17.0,316.571,0.3,-0.26,approach,0.3727,4.9142,True,True,90.0,43.0142,True
grid,17.0,318.826,0.3,-0.24,descend,0.2104,2.9206,True,True,90.0,43.6115,True
grid,17.0,318.826,0.3,-0.24,approach,0.2397,3.2636,True,True,90.0,43.6115,True
grid,17.0,321.232,0.3,-0.22,descend,0.1087,1.6601,True,True,90.0,44.0817,True
grid,17.0,321.232,0.3,-0.22,approach,0.1393,2.0197,True,True,90.0,44.0817,True
grid,17.0,323.796,0.3,-0.2,descend,0.0347,0.8712,True,True,90.0,44.4451,True
grid,17.0,323.796,0.3,-0.2,approach,0.0653,1.1633,True,True,90.0,44.4451,True
grid,17.0,326.522,0.3,-0.18,descend,0.0234,0.796,True,True,90.0,44.7222,True
grid,17.0,326.522,0.3,-0.18,approach,0.0145,0.7732,True,True,90.0,44.7222,True
grid,17.0,329.413,0.3,-0.16,descend,0.058,1.1142,True,True,90.0,44.3104,True
grid,17.0,329.413,0.3,-0.16,approach,0.0312,0.8651,True,True,90.0,44.3104,True
grid,17.0,332.469,0.3,-0.14,descend,0.0268,0.8209,True,True,90.0,44.4801,True
grid,17.0,332.469,0.3,-0.14,approach,0.0586,1.1139,True,True,90.0,44.4801,True
grid,17.0,335.684,0.3,-0.12,descend,0.0105,0.7352,True,True,90.0,44.6129,True
grid,17.0,335.684,0.3,-0.12,approach,0.0351,0.8991,True,True,90.0,44.6129,True
grid,17.0,339.051,0.3,-0.1,descend,0.0215,0.7873,True,True,90.0,44.7152,True
grid,17.0,339.051,0.3,-0.1,approach,0.0182,0.7895,True,True,90.0,44.7152,True
grid,17.0,342.554,0.3,-0.08,descend,0.0246,0.8065,True,True,90.0,44.4912,True
grid,17.0,342.554,0.3,-0.08,approach,1.0014,0.764,True,True,90.0,44.4912,True
grid,17.0,346.176,0.3,-0.06,descend,0.0157,0.7543,True,True,90.0,44.551,True
grid,17.0,346.176,0.3,-0.06,approach,0.0158,0.7791,True,True,90.0,44.551,True
grid,17.0,349.891,0.3,-0.04,descend,0.0118,0.7374,True,True,90.0,44.5917,True
grid,17.0,349.891,0.3,-0.04,approach,0.021,0.8044,True,True,90.0,44.5917,True
grid,17.0,353.672,0.3,-0.02,descend,0.0112,0.7353,True,True,90.0,44.6153,True
grid,17.0,353.672,0.3,-0.02,approach,0.0243,0.8241,True,True,90.0,44.6153,True
grid,17.0,357.486,0.3,-0.0,descend,0.0114,0.7358,True,True,90.0,44.6232,True
grid,17.0,357.486,0.3,-0.0,approach,0.0255,0.8312,True,True,90.0,44.6232,True
grid,17.0,1.3,0.3,0.02,descend,0.0112,0.7353,True,True,90.0,44.6153,True
grid,17.0,1.3,0.3,0.02,approach,0.0243,0.8241,True,True,90.0,44.6153,True
grid,17.0,5.08,0.3,0.04,descend,0.0118,0.7374,True,True,90.0,44.5917,True
grid,17.0,5.08,0.3,0.04,approach,0.021,0.8044,True,True,90.0,44.5917,True
grid,17.0,8.796,0.3,0.06,descend,0.0157,0.7543,True,True,90.0,44.551,True
grid,17.0,8.796,0.3,0.06,approach,0.0158,0.7791,True,True,90.0,44.551,True
grid,17.0,12.417,0.3,0.08,descend,0.0246,0.8065,True,True,90.0,44.4912,True
grid,17.0,12.417,0.3,0.08,approach,1.0014,0.764,True,True,90.0,44.4912,True
grid,17.0,15.921,0.3,0.1,descend,0.0215,0.7873,True,True,90.0,44.7152,True
grid,17.0,15.921,0.3,0.1,approach,0.0182,0.7895,True,True,90.0,44.7152,True
grid,17.0,19.287,0.3,0.12,descend,0.0105,0.7352,True,True,90.0,44.6129,True
grid,17.0,19.287,0.3,0.12,approach,0.0351,0.8991,True,True,90.0,44.6129,True
grid,17.0,22.503,0.3,0.14,descend,0.0268,0.8209,True,True,90.0,44.4801,True
grid,17.0,22.503,0.3,0.14,approach,0.0586,1.1139,True,True,90.0,44.4801,True
grid,17.0,25.558,0.3,0.16,descend,0.058,1.1142,True,True,90.0,44.3104,True
grid,17.0,25.558,0.3,0.16,approach,0.0312,0.8651,True,True,90.0,44.3104,True
grid,17.0,28.45,0.3,0.18,descend,0.0234,0.796,True,True,90.0,44.7222,True
grid,17.0,28.45,0.3,0.18,approach,0.0145,0.7732,True,True,90.0,44.7222,True
grid,17.0,31.176,0.3,0.2,descend,0.0347,0.8712,True,True,90.0,44.4451,True
grid,17.0,31.176,0.3,0.2,approach,0.0653,1.1633,True,True,90.0,44.4451,True
grid,17.0,33.74,0.3,0.22,descend,0.1087,1.6601,True,True,90.0,44.0817,True
grid,17.0,33.74,0.3,0.22,approach,0.1393,2.0197,True,True,90.0,44.0817,True
grid,17.0,36.146,0.3,0.24,descend,0.2104,2.9206,True,True,90.0,43.6115,True
grid,17.0,36.146,0.3,0.24,approach,0.2397,3.2636,True,True,90.0,43.6115,True
grid,17.0,38.4,0.3,0.26,descend,0.3466,4.6131,True,True,90.0,43.0142,True
grid,17.0,38.4,0.3,0.26,approach,0.3727,4.9142,True,True,90.0,43.0142,True
grid,17.0,318.392,0.32,-0.26,descend,0.5554,7.1366,True,False,,,False
grid,17.0,318.392,0.32,-0.26,approach,0.5731,7.3629,True,False,,,False
grid,17.0,320.616,0.32,-0.24,descend,0.3836,5.0654,True,False,,,False
grid,17.0,320.616,0.32,-0.24,approach,0.4085,5.3551,True,False,,,False
grid,17.0,322.977,0.32,-0.22,descend,0.2509,3.4278,True,True,90.0,43.4304,True
grid,17.0,322.977,0.32,-0.22,approach,0.2795,3.7593,True,True,90.0,43.4304,True
grid,17.0,325.48,0.32,-0.2,descend,0.1502,2.1696,True,True,90.0,43.8865,True
grid,17.0,325.48,0.32,-0.2,approach,0.1804,2.5262,True,True,90.0,43.8865,True
grid,17.0,328.128,0.32,-0.18,descend,0.0748,1.264,True,True,90.0,44.2451,True
grid,17.0,328.128,0.32,-0.18,approach,0.1056,1.614,True,True,90.0,44.2451,True
grid,17.0,330.921,0.32,-0.16,descend,0.0202,0.7768,True,True,90.0,44.5225,True
grid,17.0,330.921,0.32,-0.16,approach,0.0501,1.0144,True,True,90.0,44.5225,True
grid,17.0,333.856,0.32,-0.14,descend,0.0258,0.8108,True,True,90.0,44.7358,True
grid,17.0,333.856,0.32,-0.14,approach,0.0128,0.7677,True,True,90.0,44.7358,True
grid,17.0,336.93,0.32,-0.12,descend,0.0557,1.0787,True,True,90.0,44.8982,True
grid,17.0,336.93,0.32,-0.12,approach,0.0253,0.8262,True,True,90.0,44.8982,True
grid,17.0,340.132,0.32,-0.1,descend,0.0406,0.9355,True,True,90.0,44.4032,True
grid,17.0,340.132,0.32,-0.1,approach,0.0464,0.9912,True,True,90.0,44.4032,True
grid,17.0,343.45,0.32,-0.08,descend,0.0232,0.7965,True,True,90.0,44.5015,True
grid,17.0,343.45,0.32,-0.08,approach,0.0556,1.09,True,True,90.0,44.5015,True
grid,17.0,346.866,0.32,-0.06,descend,0.0127,0.7431,True,True,90.0,44.5737,True
grid,17.0,346.866,0.32,-0.06,approach,0.0422,0.9598,True,True,90.0,44.5737,True
grid,17.0,350.361,0.32,-0.04,descend,0.0106,0.7358,True,True,90.0,44.6222,True
grid,17.0,350.361,0.32,-0.04,approach,0.0334,0.8856,True,True,90.0,44.6222,True
grid,17.0,353.909,0.32,-0.02,descend,0.0126,0.7428,True,True,90.0,44.651,True
grid,17.0,353.909,0.32,-0.02,approach,0.0284,0.8493,True,True,90.0,44.651,True
grid,17.0,357.486,0.32,-0.0,descend,0.0137,0.7469,True,True,90.0,44.6608,True
grid,17.0,357.486,0.32,-0.0,approach,0.0268,0.8386,True,True,90.0,44.6608,True
grid,17.0,1.062,0.32,0.02,descend,0.0126,0.7428,True,True,90.0,44.651,True
grid,17.0,1.062,0.32,0.02,approach,0.0284,0.8493,True,True,90.0,44.651,True
grid,17.0,4.611,0.32,0.04,descend,0.0106,0.7358,True,True,90.0,44.6222,True
grid,17.0,4.611,0.32,0.04,approach,0.0334,0.8856,True,True,90.0,44.6222,True
grid,17.0,8.105,0.32,0.06,descend,0.0127,0.7431,True,True,90.0,44.5737,True
grid,17.0,8.105,0.32,0.06,approach,0.0422,0.9598,True,True,90.0,44.5737,True
grid,17.0,11.522,0.32,0.08,descend,0.0232,0.7965,True,True,90.0,44.5015,True
grid,17.0,11.522,0.32,0.08,approach,0.0556,1.09,True,True,90.0,44.5015,True
grid,17.0,14.84,0.32,0.1,descend,0.0406,0.9355,True,True,90.0,44.4032,True
grid,17.0,14.84,0.32,0.1,approach,0.0464,0.9912,True,True,90.0,44.4032,True
grid,17.0,18.042,0.32,0.12,descend,0.0557,1.0787,True,True,90.0,44.8982,True
grid,17.0,18.042,0.32,0.12,approach,0.0253,0.8262,True,True,90.0,44.8982,True
grid,17.0,21.115,0.32,0.14,descend,0.0258,0.8108,True,True,90.0,44.7358,True
grid,17.0,21.115,0.32,0.14,approach,0.0128,0.7677,True,True,90.0,44.7358,True
grid,17.0,24.051,0.32,0.16,descend,0.0202,0.7768,True,True,90.0,44.5225,True
grid,17.0,24.051,0.32,0.16,approach,0.0501,1.0144,True,True,90.0,44.5225,True
grid,17.0,26.844,0.32,0.18,descend,0.0748,1.264,True,True,90.0,44.2451,True
grid,17.0,26.844,0.32,0.18,approach,0.1056,1.614,True,True,90.0,44.2451,True
grid,17.0,29.491,0.32,0.2,descend,0.1502,2.1696,True,True,90.0,43.8865,True
grid,17.0,29.491,0.32,0.2,approach,0.1804,2.5262,True,True,90.0,43.8865,True
grid,17.0,31.994,0.32,0.22,descend,0.2509,3.4278,True,True,90.0,43.4304,True
grid,17.0,31.994,0.32,0.22,approach,0.2795,3.7593,True,True,90.0,43.4304,True
grid,17.0,34.356,0.32,0.24,descend,0.3836,5.0654,True,False,,,False
grid,17.0,34.356,0.32,0.24,approach,0.4085,5.3551,True,False,,,False
grid,17.0,36.58,0.32,0.26,descend,0.5554,7.1366,True,False,,,False
grid,17.0,36.58,0.32,0.26,approach,0.5731,7.3629,True,False,,,False
grid,17.0,320.08,0.34,-0.26,descend,0.8256,10.2997,True,False,,,False
grid,17.0,320.08,0.34,-0.26,approach,0.8263,10.405,True,False,,,False
grid,17.0,322.268,0.34,-0.24,descend,0.6164,7.8604,True,False,,,False
grid,17.0,322.268,0.34,-0.24,approach,0.6308,8.0608,True,False,,,False
grid,17.0,324.581,0.34,-0.22,descend,0.4487,5.8577,True,False,,,False
grid,17.0,324.581,0.34,-0.22,approach,0.4714,6.1257,True,False,,,False
grid,17.0,327.02,0.34,-0.2,descend,0.3172,4.2496,True,True,90.0,43.1406,True
grid,17.0,327.02,0.34,-0.2,approach,0.3441,4.5604,True,True,90.0,43.1406,True
grid,17.0,329.589,0.34,-0.18,descend,0.2153,2.9822,True,True,90.0,43.5895,True
grid,17.0,329.589,0.34,-0.18,approach,0.2445,3.3239,True,True,90.0,43.5895,True
grid,17.0,332.285,0.34,-0.16,descend,0.1374,2.0101,True,True,90.0,43.9468,True
grid,17.0,332.285,0.34,-0.16,approach,0.1677,2.3684,True,True,90.0,43.9468,True
grid,17.0,335.106,0.34,-0.14,descend,0.0784,1.3045,True,True,90.0,44.2272,True
grid,17.0,335.106,0.34,-0.14,approach,0.1092,1.6565,True,True,90.0,44.2272,True
grid,17.0,338.046,0.34,-0.12,descend,0.0347,0.8712,True,True,90.0,44.4451,True
grid,17.0,338.046,0.34,-0.12,approach,0.0653,1.1633,True,True,90.0,44.4451,True
grid,17.0,341.096,0.34,-0.1,descend,0.0747,0.7353,True,True,90.0,44.6509,True
grid,17.0,341.096,0.34,-0.1,approach,0.0332,0.8755,True,True,90.0,44.6509,True
grid,17.0,344.245,0.34,-0.08,descend,0.0258,0.8108,True,True,90.0,44.7358,True
grid,17.0,344.245,0.34,-0.08,approach,0.0128,0.7677,True,True,90.0,44.7358,True
grid,17.0,347.478,0.34,-0.06,descend,0.0423,0.9428,True,True,90.0,44.8259,True
grid,17.0,347.478,0.34,-0.06,approach,0.0141,0.7725,True,True,90.0,44.8259,True
grid,17.0,350.776,0.34,-0.04,descend,0.0535,1.0553,True,True,90.0,44.8863,True
grid,17.0,350.776,0.34,-0.04,approach,0.0233,0.8148,True,True,90.0,44.8863,True
grid,17.0,354.119,0.34,-0.02,descend,0.0599,1.1262,True,True,90.0,44.9213,True
grid,17.0,354.119,0.34,-0.02,approach,0.0292,0.8514,True,True,90.0,44.9213,True
grid,17.0,357.486,0.34,-0.0,descend,0.058,1.1142,True,True,90.0,44.3104,True
grid,17.0,357.486,0.34,-0.0,approach,0.0312,0.8651,True,True,90.0,44.3104,True
grid,17.0,0.852,0.34,0.02,descend,0.0599,1.1262,True,True,90.0,44.9213,True
grid,17.0,0.852,0.34,0.02,approach,0.0292,0.8514,True,True,90.0,44.9213,True
grid,17.0,4.196,0.34,0.04,descend,0.0535,1.0553,True,True,90.0,44.8863,True
grid,17.0,4.196,0.34,0.04,approach,0.0233,0.8148,True,True,90.0,44.8863,True
grid,17.0,7.494,0.34,0.06,descend,0.0423,0.9428,True,True,90.0,44.8259,True
grid,17.0,7.494,0.34,0.06,approach,0.0141,0.7725,True,True,90.0,44.8259,True
grid,17.0,10.726,0.34,0.08,descend,0.0258,0.8108,True,True,90.0,44.7358,True
grid,17.0,10.726,0.34,0.08,approach,0.0128,0.7677,True,True,90.0,44.7358,True
grid,17.0,13.875,0.34,0.1,descend,0.0747,0.7353,True,True,90.0,44.6509,True
grid,17.0,13.875,0.34,0.1,approach,0.0332,0.8755,True,True,90.0,44.6509,True
grid,17.0,16.926,0.34,0.12,descend,0.0347,0.8712,True,True,90.0,44.4451,True
grid,17.0,16.926,0.34,0.12,approach,0.0653,1.1633,True,True,90.0,44.4451,True
grid,17.0,19.866,0.34,0.14,descend,0.0784,1.3045,True,True,90.0,44.2272,True
grid,17.0,19.866,0.34,0.14,approach,0.1092,1.6565,True,True,90.0,44.2272,True
grid,17.0,22.687,0.34,0.16,descend,0.1374,2.0101,True,True,90.0,43.9468,True
grid,17.0,22.687,0.34,0.16,approach,0.1677,2.3684,True,True,90.0,43.9468,True
grid,17.0,25.383,0.34,0.18,descend,0.2153,2.9822,True,True,90.0,43.5895,True
grid,17.0,25.383,0.34,0.18,approach,0.2445,3.3239,True,True,90.0,43.5895,True
grid,17.0,27.951,0.34,0.2,descend,0.3172,4.2496,True,True,90.0,43.1406,True
grid,17.0,27.951,0.34,0.2,approach,0.3441,4.5604,True,True,90.0,43.1406,True
grid,17.0,30.391,0.34,0.22,descend,0.4487,5.8577,True,False,,,False
grid,17.0,30.391,0.34,0.22,approach,0.4714,6.1257,True,False,,,False
grid,17.0,32.703,0.34,0.24,descend,0.6164,7.8604,True,False,,,False
grid,17.0,32.703,0.34,0.24,approach,0.6308,8.0608,True,False,,,False
grid,17.0,34.891,0.34,0.26,descend,0.8256,10.2997,True,False,,,False
grid,17.0,34.891,0.34,0.26,approach,0.8263,10.405,True,False,,,False
grid,17.0,321.648,0.36,-0.26,descend,1.1626,14.1291,True,False,,,False
grid,17.0,321.648,0.36,-0.26,approach,1.133,14.0473,True,False,,,False
grid,17.0,323.796,0.36,-0.24,descend,0.9168,11.3465,True,False,,,False
grid,17.0,323.796,0.36,-0.24,approach,0.9103,11.4062,True,False,,,False
grid,17.0,326.056,0.36,-0.22,descend,0.7134,8.9985,True,False,,,False
grid,17.0,326.056,0.36,-0.22,approach,0.7219,9.1552,True,False,,,False
grid,17.0,328.431,0.36,-0.2,descend,0.5479,7.0482,True,False,,,False
grid,17.0,328.431,0.36,-0.2,approach,0.566,7.2775,True,False,,,False
grid,17.0,330.921,0.36,-0.18,descend,0.4156,5.4556,True,False,,,False
grid,17.0,330.921,0.36,-0.18,approach,0.4394,5.7349,True,False,,,False
grid,17.0,333.523,0.36,-0.16,descend,0.3114,4.1784,True,True,90.0,43.1654,True
grid,17.0,333.523,0.36,-0.16,approach,0.3384,4.491,True,True,90.0,43.1654,True
grid,17.0,336.235,0.36,-0.14,descend,0.2303,3.1701,True,True,90.0,43.522,True
grid,17.0,336.235,0.36,-0.14,approach,0.2592,3.5076,True,True,90.0,43.522,True
grid,17.0,339.051,0.36,-0.12,descend,0.168,2.3906,True,True,90.0,43.8044,True
grid,17.0,339.051,0.36,-0.12,approach,0.1979,2.7439,True,True,90.0,43.8044,True
grid,17.0,341.962,0.36,-0.1,descend,0.1208,1.8061,True,True,90.0,44.0247,True
grid,17.0,341.962,0.36,-0.1,approach,0.1512,2.1658,True,True,90.0,44.0247,True
grid,17.0,344.957,0.36,-0.08,descend,0.0858,1.3884,True,True,90.0,44.1921,True
grid,17.0,344.957,0.36,-0.08,approach,0.1165,1.7435,True,True,90.0,44.1921,True
grid,17.0,348.023,0.36,-0.06,descend,0.0608,1.1123,True,True,90.0,44.3135,True
grid,17.0,348.023,0.36,-0.06,approach,0.0916,1.4511,True,True,90.0,44.3135,True
grid,17.0,351.146,0.36,-0.04,descend,0.0442,0.9503,True,True,90.0,44.3964,True
grid,17.0,351.146,0.36,-0.04,approach,0.0749,1.2647,True,True,90.0,44.3964,True
grid,17.0,354.306,0.36,-0.02,descend,0.0347,0.8712,True,True,90.0,44.4451,True
grid,17.0,354.306,0.36,-0.02,approach,0.0653,1.1633,True,True,90.0,44.4451,True
grid,17.0,357.486,0.36,-0.0,descend,0.0317,0.8483,True,True,90.0,44.4607,True
grid,17.0,357.486,0.36,-0.0,approach,0.0622,1.1314,True,True,90.0,44.4607,True
grid,17.0,0.666,0.36,0.02,descend,0.0347,0.8712,True,True,90.0,44.4451,True
grid,17.0,0.666,0.36,0.02,approach,0.0653,1.1633,True,True,90.0,44.4451,True
grid,17.0,3.826,0.36,0.04,descend,0.0442,0.9503,True,True,90.0,44.3964,True
grid,17.0,3.826,0.36,0.04,approach,0.0749,1.2647,True,True,90.0,44.3964,True
grid,17.0,6.948,0.36,0.06,descend,0.0608,1.1123,True,True,90.0,44.3135,True
grid,17.0,6.948,0.36,0.06,approach,0.0916,1.4511,True,True,90.0,44.3135,True
grid,17.0,10.015,0.36,0.08,descend,0.0858,1.3884,True,True,90.0,44.1921,True
grid,17.0,10.015,0.36,0.08,approach,0.1165,1.7435,True,True,90.0,44.1921,True
grid,17.0,13.01,0.36,0.1,descend,0.1208,1.8061,True,True,90.0,44.0247,True
grid,17.0,13.01,0.36,0.1,approach,0.1512,2.1658,True,True,90.0,44.0247,True
grid,17.0,15.921,0.36,0.12,descend,0.168,2.3906,True,True,90.0,43.8044,True
grid,17.0,15.921,0.36,0.12,approach,0.1979,2.7439,True,True,90.0,43.8044,True
grid,17.0,18.736,0.36,0.14,descend,0.2303,3.1701,True,True,90.0,43.522,True
grid,17.0,18.736,0.36,0.14,approach,0.2592,3.5076,True,True,90.0,43.522,True
grid,17.0,21.448,0.36,0.16,descend,0.3114,4.1784,True,True,90.0,43.1654,True
grid,17.0,21.448,0.36,0.16,approach,0.3384,4.491,True,True,90.0,43.1654,True
grid,17.0,24.051,0.36,0.18,descend,0.4156,5.4556,True,False,,,False
grid,17.0,24.051,0.36,0.18,approach,0.4394,5.7349,True,False,,,False
grid,17.0,26.54,0.36,0.2,descend,0.5479,7.0482,True,False,,,False
grid,17.0,26.54,0.36,0.2,approach,0.566,7.2775,True,False,,,False
grid,17.0,28.915,0.36,0.22,descend,0.7134,8.9985,True,False,,,False
grid,17.0,28.915,0.36,0.22,approach,0.7219,9.1552,True,False,,,False
grid,17.0,31.176,0.36,0.24,descend,0.9168,11.3465,True,False,,,False
grid,17.0,31.176,0.36,0.24,approach,0.9103,11.4062,True,False,,,False
grid,17.0,33.323,0.36,0.26,descend,1.1626,14.1291,True,False,,,False
grid,17.0,33.323,0.36,0.26,approach,1.133,14.0473,True,False,,,False
grid,17.0,323.105,0.38,-0.26,descend,1.5684,18.6219,True,False,,,False
grid,17.0,323.105,0.38,-0.26,approach,1.4907,18.2753,True,False,,,False
grid,17.0,325.21,0.38,-0.24,descend,1.2889,15.5404,True,False,,,False
grid,17.0,325.21,0.38,-0.24,approach,1.2458,15.3812,True,False,,,False
grid,17.0,327.417,0.38,-0.22,descend,1.0514,12.8771,True,False,,,False
grid,17.0,327.417,0.38,-0.22,approach,1.0329,12.862,True,False,,,False
grid,17.0,329.727,0.38,-0.2,descend,0.8525,10.6097,True,False,,,False
grid,17.0,329.727,0.38,-0.2,approach,0.8512,10.7019,True,False,,,False
grid,17.0,332.14,0.38,-0.18,descend,0.6886,8.7082,True,False,,,False
grid,17.0,332.14,0.38,-0.18,approach,0.6986,8.8764,True,False,,,False
grid,17.0,334.652,0.38,-0.16,descend,0.5554,7.1366,True,False,,,False
grid,17.0,334.652,0.38,-0.16,approach,0.5731,7.3629,True,False,,,False
grid,17.0,337.261,0.38,-0.14,descend,0.4487,5.8577,True,False,,,False
grid,17.0,337.261,0.38,-0.14,approach,0.4714,6.1257,True,False,,,False
grid,17.0,339.96,0.38,-0.12,descend,0.3649,4.8371,True,True,,,False
grid,17.0,339.96,0.38,-0.12,approach,0.3904,5.1326,True,False,,,False
grid,17.0,342.742,0.38,-0.1,descend,0.3,4.0374,True,True,90.0,43.2149,True
grid,17.0,342.742,0.38,-0.1,approach,0.3274,4.3537,True,True,90.0,43.2149,True
grid,17.0,345.597,0.38,-0.08,descend,0.2509,3.4278,True,True,90.0,43.4304,True
grid,17.0,345.597,0.38,-0.08,approach,0.2795,3.7593,True,True,90.0,43.4304,True
grid,17.0,348.513,0.38,-0.06,descend,0.2153,2.9822,True,True,90.0,43.5895,True
grid,17.0,348.513,0.38,-0.06,approach,0.2445,3.3239,True,True,90.0,43.5895,True
grid,17.0,351.477,0.38,-0.04,descend,0.1911,2.6796,True,True,90.0,43.6992,True
grid,17.0,351.477,0.38,-0.04,approach,0.2207,3.0276,True,True,90.0,43.6992,True
grid,17.0,354.473,0.38,-0.02,descend,0.1771,2.5046,True,True,90.0,43.7631,True
grid,17.0,354.473,0.38,-0.02,approach,0.2069,2.8558,True,True,90.0,43.7631,True
grid,17.0,357.486,0.38,-0.0,descend,0.1725,2.4473,True,True,90.0,43.7839,True
grid,17.0,357.486,0.38,-0.0,approach,0.2024,2.7996,True,True,90.0,43.7839,True
grid,17.0,0.499,0.38,0.02,descend,0.1771,2.5046,True,True,90.0,43.7631,True
grid,17.0,0.499,0.38,0.02,approach,0.2069,2.8558,True,True,90.0,43.7631,True
grid,17.0,3.495,0.38,0.04,descend,0.1911,2.6796,True,True,90.0,43.6992,True
grid,17.0,3.495,0.38,0.04,approach,0.2207,3.0276,True,True,90.0,43.6992,True
grid,17.0,6.458,0.38,0.06,descend,0.2153,2.9822,True,True,90.0,43.5895,True
grid,17.0,6.458,0.38,0.06,approach,0.2445,3.3239,True,True,90.0,43.5895,True
grid,17.0,9.374,0.38,0.08,descend,0.2509,3.4278,True,True,90.0,43.4304,True
grid,17.0,9.374,0.38,0.08,approach,0.2795,3.7593,True,True,90.0,43.4304,True
grid,17.0,12.229,0.38,0.1,descend,0.3,4.0374,True,True,90.0,43.2149,True
grid,17.0,12.229,0.38,0.1,approach,0.3274,4.3537,True,True,90.0,43.2149,True
grid,17.0,15.011,0.38,0.12,descend,0.3649,4.8371,True,True,,,False
grid,17.0,15.011,0.38,0.12,approach,0.3904,5.1326,True,False,,,False
grid,17.0,17.711,0.38,0.14,descend,0.4487,5.8577,True,False,,,False
grid,17.0,17.711,0.38,0.14,approach,0.4714,6.1257,True,False,,,False
grid,17.0,20.319,0.38,0.16,descend,0.5554,7.1366,True,False,,,False
grid,17.0,20.319,0.38,0.16,approach,0.5731,7.3629,True,False,,,False
grid,17.0,22.832,0.38,0.18,descend,0.6886,8.7082,True,False,,,False
grid,17.0,22.832,0.38,0.18,approach,0.6986,8.8764,True,False,,,False
grid,17.0,25.244,0.38,0.2,descend,0.8525,10.6097,True,False,,,False
grid,17.0,25.244,0.38,0.2,approach,0.8512,10.7019,True,False,,,False
grid,17.0,27.554,0.38,0.22,descend,1.0514,12.8771,True,False,,,False
grid,17.0,27.554,0.38,0.22,approach,1.0329,12.862,True,False,,,False
grid,17.0,29.761,0.38,0.24,descend,1.2889,15.5404,True,False,,,False
grid,17.0,29.761,0.38,0.24,approach,1.2458,15.3812,True,False,,,False
