step,phase,physics_time_s,object_speed_mps,object_ang_speed_radps,object_tilt_deg,object_disp_xy_mm,object_z_delta_mm,tcp_error_mm,commanded_tcp_error_mm,joint_tracking_error_max_rad,max_robot_filter,max_robot_filter_force_n,witness_source,object_pos_w_m_x,object_pos_w_m_y,object_pos_w_m_z,object_pos_local_m_x,object_pos_local_m_y,object_pos_local_m_z,object_lin_vel_w_mps_x,object_lin_vel_w_mps_y,object_lin_vel_w_mps_z,object_ang_vel_w_radps_x,object_ang_vel_w_radps_y,object_ang_vel_w_radps_z,object_disp_w_m_x,object_disp_w_m_y,object_disp_w_m_z,target_tcp_local_m_x,target_tcp_local_m_y,target_tcp_local_m_z,actual_tcp_local_m_x,actual_tcp_local_m_y,actual_tcp_local_m_z,commanded_tcp_local_m_x,commanded_tcp_local_m_y,commanded_tcp_local_m_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,actual_base_link_to_link1_rad,actual_link1_to_link2_rad,actual_link2_to_link3_rad,actual_link3_to_link4_rad,actual_link4_to_link5_rad,actual_link5_to_gripper_link_rad,commanded_base_link_to_link1_rad,commanded_link1_to_link2_rad,commanded_link2_to_link3_rad,commanded_link3_to_link4_rad,commanded_link4_to_link5_rad,commanded_link5_to_gripper_link_rad,sensor_net_force_norm_n,sensor_net_force_x_n,sensor_net_force_y_n,sensor_net_force_z_n,support_table_force_norm_n,support_table_force_x_n,support_table_force_y_n,support_table_force_z_n,support_table_contact_point_x_w_m,support_table_contact_point_y_w_m,support_table_contact_point_z_w_m,link4_force_norm_n,link4_force_x_n,link4_force_y_n,link4_force_z_n,link4_contact_point_x_w_m,link4_contact_point_y_w_m,link4_contact_point_z_w_m,link5_force_norm_n,link5_force_x_n,link5_force_y_n,link5_force_z_n,link5_contact_point_x_w_m,link5_contact_point_y_w_m,link5_contact_point_z_w_m,gripper_link_force_norm_n,gripper_link_force_x_n,gripper_link_force_y_n,gripper_link_force_z_n,gripper_link_contact_point_x_w_m,gripper_link_contact_point_y_w_m,gripper_link_contact_point_z_w_m,robot_root_pos_w_m_x,robot_root_pos_w_m_y,robot_root_pos_w_m_z,robot_root_quat_w,robot_root_quat_x,robot_root_quat_y,robot_root_quat_z,robot_root_position_drift_m,robot_root_rotation_drift_rad,object_bottom_z_local_m,object_bottom_table_gap_mm
158,sole_support_robot_free_baseline,0.795,0.002494158529631613,0.03928806702384361,0.0021395266061942095,0.002237369777313509,0.0005248947143599025,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4698607628815807e-06,0.032883524894714355,0.29999831318855286,1.4698607628815807e-06,0.032883524894714355,0.0023643241729587317,0.0003751548065338284,-0.0007000406039878726,0.0005110955680720508,0.039126865565776825,-0.0035184347070753574,-1.6868114471324525e-06,1.4698607628815807e-06,5.248947143599025e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.560831131238956e-06,-1.6037227396736853e-05,2.8041424684488447e-06,-1.8635536207511905e-06,0.001732225646264851,1.5747004747390747,0.00044409307884052396,-1.3624591701955069e-05,-2.9085982754251116e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062702655793097,-8.908463087209384e-07,3.3707010516081937e-06,7.062702655792236,7.062702655793097,-8.908463087209384e-07,3.3707010516081937e-06,7.062702655792236,0.3000001907348633,5.557667464017868e-07,-0.012116716243326664,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117109884228275,-0.0001098842282755419
159,sole_support_robot_free_baseline,0.8,0.0025969583626675296,0.03976847464551852,0.002325444174102224,0.0023091465762782523,0.0005695981979414455,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4084604345043772e-06,0.03288356959819794,0.3000018298625946,1.4084604345043772e-06,0.03288356959819794,-0.002461540512740612,0.0004464620433282107,-0.0006969093810766935,-0.0007320407312363386,-0.03874598816037178,0.008929954841732979,1.8298625946155944e-06,1.4084604345043772e-06,5.695981979414455e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.601602869224735e-06,1.7878153812489472e-05,4.3979571273666807e-07,-1.8635530523170019e-06,0.001732225646264851,1.5747004747390747,0.00044409307884052396,-1.3624629900732543e-05,5.523870857254698e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063651084900702,1.1309825822536368e-06,3.164579766234965e-06,7.063651084899902,7.063651084900702,1.1309825822536368e-06,3.164579766234965e-06,7.063651084899902,0.29999974370002747,5.885958671569824e-07,-0.01211673952639103,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117120337931248,-0.00012033793124824332
160,sole_support_robot_free_baseline,0.805,0.002495896890424258,0.03932304715953887,0.0021367650111250853,0.0022366200791640546,0.0005099935531660549,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4687193470308557e-06,0.03288350999355316,0.29999831318855286,1.4687193470308557e-06,0.03288350999355316,0.0023662985768169165,0.0003729918389581144,-0.0007007206440903246,0.0005410376470535994,0.03916081786155701,-0.0035269903019070625,-1.6868114471324525e-06,1.4687193470308557e-06,5.099935531660549e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.477023922954686e-06,-1.6058917026384734e-05,2.7511118787515443e-06,-1.8635535070643527e-06,0.001732225646264851,1.5747004747390747,0.00044409322435967624,-1.3624614439322613e-05,1.2379251269900582e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.0626511573799835,-8.66335028604226e-07,3.318769586257986e-06,7.06265115737915,7.0626511573799835,-8.66335028604226e-07,3.318769586257986e-06,7.06265115737915,0.3000001907348633,5.573965609073639e-07,-0.012116711586713791,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117123966070467,-0.0001239660704678569
161,sole_support_robot_free_baseline,0.81,0.002596518822241536,0.03974416264493197,0.002351241469369614,0.0023346556655861593,0.0005658729076429836,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.300001859664917,1.4114756368144299e-06,0.03288356587290764,0.300001859664917,1.4114756368144299e-06,0.03288356587290764,-0.002460663439705968,0.0004487647966016084,-0.0006968899397179484,-0.0007637847447767854,-0.03871854394674301,0.008938089944422245,1.8596649170032897e-06,1.4114756368144299e-06,5.658729076429836e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.645434147387277e-06,1.811000947782304e-05,4.0883946894609835e-07,-1.8635536207511905e-06,0.001732225646264851,1.5747004747390747,0.00044409328256733716,-1.3624550774693489e-05,4.359601655373746e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063750743866794,1.1555075616342947e-06,3.2165314678422874e-06,7.063750743865967,7.063750743866794,1.1555075616342947e-06,3.2165314678422874e-06,7.063750743865967,0.29999977350234985,5.969777703285217e-07,-0.012116745114326477,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117131716586751,-0.00013171658675217857
162,sole_support_robot_free_baseline,0.8150000000000001,0.0024957680054308496,0.039292192903546,0.0021468728703528473,0.002235545990204777,0.0005174441337629787,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4670831660623662e-06,0.03288351744413376,0.29999831318855286,1.4670831660623662e-06,0.03288351744413376,0.0023653788957744837,0.00037834912654943764,-0.0007004945073276758,0.0004781780589837581,0.039131537079811096,-0.0035171827767044306,-1.6868114471324525e-06,1.4670831660623662e-06,5.174441337629787e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.630730346543714e-06,-1.6070136553025804e-05,2.6988445824827068e-06,-1.8635532796906773e-06,0.001732225646264851,1.5747004747390747,0.0004440932534635067,-1.3624565326608717e-05,-7.366678881487454e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062681198120962,-8.6559134615527e-07,3.3446760880906368e-06,7.062681198120117,7.062681198120962,-8.6559134615527e-07,3.3446760880906368e-06,7.062681198120117,0.30000022053718567,5.59026375412941e-07,-0.012116717174649239,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117119514303977,-0.00011951430397769136
163,sole_support_robot_free_baseline,0.8200000000000001,0.002596472215279481,0.03975902462521162,0.002336116444249676,0.002334213514828028,0.0005770487785383693,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.300001859664917,1.410744175700529e-06,0.032883577048778534,0.300001859664917,1.410744175700529e-06,0.032883577048778534,-0.002461283700540662,0.0004445064114406705,-0.0006972550181671977,-0.0007109085563570261,-0.03873766213655472,0.00892570335417986,1.8596649170032897e-06,1.410744175700529e-06,5.770487785383693e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.431015314476099e-06,1.8073840692522936e-05,5.310354254106642e-07,-1.8635537344380282e-06,0.001732225646264851,1.5747004747390747,0.0004440932534635067,-1.3624629900732543e-05,1.2463418968752804e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063666820526922,1.1309850833640667e-06,3.164586814818904e-06,7.063666820526123,7.063666820526922,1.1309850833640667e-06,3.164586814818904e-06,7.063666820526123,0.29999977350234985,6.074551492929459e-07,-0.012116746045649052,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117116053511054,-0.00011605351105462014
164,sole_support_robot_free_baseline,0.8250000000000001,0.0024952923440861143,0.03928511404545122,0.0021507793527697897,0.0022368167308764223,0.0005211694240614406,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4690187981614145e-06,0.03288352116942406,0.29999831318855286,1.4690187981614145e-06,0.03288352116942406,0.0023647332563996315,0.00037963464274071157,-0.0007002842612564564,0.0004612104094121605,0.03912518545985222,-0.003511030226945877,-1.6868114471324525e-06,1.4690187981614145e-06,5.211694240614406e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.639696145313792e-06,-1.6104502719826996e-05,2.7376172511139885e-06,-1.8635540754985414e-06,0.001732225646264851,1.5747004747390747,0.0004440931952558458,-1.3624557141156401e-05,1.8606700381840202e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062763690949286,-7.898446483523003e-07,3.266673047619406e-06,7.062763690948486,7.062763690949286,-7.898446483523003e-07,3.266673047619406e-06,7.062763690948486,0.30000022053718567,5.639158189296722e-07,-0.01211671344935894,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117116947939863,-0.00011694793986341545
165,sole_support_robot_free_baseline,0.8300000000000001,0.002597471162713494,0.03979017953506334,0.0023177855345508096,0.002304995715013962,0.0005733234882399074,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4016447948961286e-06,0.032883573323488235,0.3000018298625946,1.4016447948961286e-06,0.032883573323488235,-0.0024625372607260942,0.0004435472656041384,-0.0006971603143028915,-0.0006923717446625233,-0.038770642131567,0.008922797627747059,1.8298625946155944e-06,1.4016447948961286e-06,5.733234882399074e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.594722541805822e-06,1.780596539902035e-05,3.322494421809097e-07,-1.8635543028722168e-06,0.001732225646264851,1.5747004747390747,0.00044409307884052396,-1.3624628991237842e-05,-3.1583646288579903e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063649654389243,1.156237999566656e-06,3.1905922242003726e-06,7.063649654388428,7.063649654389243,1.156237999566656e-06,3.1905922242003726e-06,7.063649654388428,0.29999977350234985,6.076879799365997e-07,-0.012116744183003902,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117114340525231,-0.00011434052523198734
166,sole_support_robot_free_baseline,0.835,0.002493106910579852,0.03927673349365723,0.0021469426427961663,0.0022402583046221745,0.0005323452949568264,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4742538496648194e-06,0.03288353234529495,0.29999831318855286,1.4742538496648194e-06,0.03288353234529495,0.002363779814913869,0.0003707494179252535,-0.0007004797807894647,0.0005569373606704175,0.03911368176341057,-0.003531503025442362,-1.6868114471324525e-06,1.4742538496648194e-06,5.323452949568264e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.53408562054392e-06,-1.6128367860801518e-05,2.726089178395341e-06,-1.8635543028722168e-06,0.001732225646264851,1.5747004747390747,0.0004440930497366935,-1.3624593520944472e-05,-4.130860150469706e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062722682953695,-8.150921644300979e-07,3.292667770438129e-06,7.062722682952881,7.062722682953695,-8.150921644300979e-07,3.292667770438129e-06,7.062722682952881,0.3000001907348633,5.227047950029373e-07,-0.012116720899939537,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117104633813186,-0.00010463381318673304
167,sole_support_robot_free_baseline,0.84,0.002598226938813161,0.03977948674012904,0.002318616435777881,0.0023057086519060305,0.0005658729076429836,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4028169061930384e-06,0.03288356587290764,0.3000018298625946,1.4028169061930384e-06,0.03288356587290764,-0.0024621414486318827,0.0004512108862400055,-0.000696456350851804,-0.00078518659574911,-0.038752682507038116,0.008945425972342491,1.8298625946155944e-06,1.4028169061930384e-06,5.658729076429836e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.580397090758197e-06,1.782190884114243e-05,3.4933188430841255e-07,-1.8635544165590545e-06,0.001732225646264851,1.5747004747390747,0.00044409322435967624,-1.3624623534269631e-05,-3.374447639717393e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063779354096258,1.1310031595712644e-06,3.164637291774852e-06,7.063779354095459,7.063779354096258,1.1310031595712644e-06,3.164637291774852e-06,7.063779354095459,0.29999974370002747,6.200280040502548e-07,-0.012116733938455582,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117122037581085,-0.00012203758108578211
168,sole_support_robot_free_baseline,0.845,0.0024939055991796176,0.03929881308568287,0.0021505583694269056,0.002238246985607099,0.0005323452949568264,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.471195673730108e-06,0.03288353234529495,0.29999831318855286,1.471195673730108e-06,0.03288353234529495,0.0023650198709219694,0.0003674020990729332,-0.0007009007385931909,0.0006025712937116623,0.03913428261876106,-0.003541403915733099,-1.6868114471324525e-06,1.471195673730108e-06,5.323452949568264e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.635805326979607e-06,-1.6104584574350156e-05,2.7675216642819578e-06,-1.863554189185379e-06,0.001732225646264851,1.5747004747390747,0.0004440931952558458,-1.3624618986796122e-05,3.099107559120795e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062560081482763,-8.403249580624106e-07,3.3186058772116667e-06,7.062560081481934,7.062560081482763,-8.403249580624106e-07,3.3186058772116667e-06,7.062560081481934,0.3000001907348633,5.37605956196785e-07,-0.012116724625229836,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117105706531524,-0.00010570653152450205
169,sole_support_robot_free_baseline,0.85,0.0025972424003828567,0.03975841149560109,0.0023241418609917636,0.0023088225049645345,0.0005733234882399074,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4079290622248664e-06,0.032883573323488235,0.3000018298625946,1.4079290622248664e-06,0.032883573323488235,-0.0024611104745417833,0.00045120433787815273,-0.0006964323110878468,-0.0007903560763224959,-0.03873139247298241,0.008943481370806694,1.8298625946155944e-06,1.4079290622248664e-06,5.733234882399074e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.666856385592837e-06,1.783002880983986e-05,3.259577567860106e-07,-1.863554189185379e-06,0.001732225646264851,1.5747004747390747,0.0004440933116711676,-1.3624640814668965e-05,4.519038355327298e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063843250275478,1.1822729675259325e-06,3.1907998163660523e-06,7.063843250274658,7.063843250275478,1.1822729675259325e-06,3.1907998163660523e-06,7.063843250274658,0.29999977350234985,6.104819476604462e-07,-0.012116738595068455,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117116226245173,-0.00011622624517329538
170,sole_support_robot_free_baseline,0.855,0.002495421669876211,0.03931620019405613,0.002146742995897758,0.0022585737034321986,0.0005286200046583645,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999828338623047,1.467784841224784e-06,0.032883528620004654,0.29999828338623047,1.467784841224784e-06,0.032883528620004654,0.0023660873994231224,0.0003709223528858274,-0.0007008397369645536,0.000566122296731919,0.03915301337838173,-0.0035333619453012943,-1.7166137695201478e-06,1.467784841224784e-06,5.286200046583645e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.52884784055641e-06,-1.6129439245560206e-05,2.722209273997578e-06,-1.8635540754985414e-06,0.001732225646264851,1.5747004747390747,0.00044409322435967624,-1.3624619896290824e-05,1.8961483858742634e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062565326691537,-9.168276164928102e-07,3.370756530785002e-06,7.062565326690674,7.062565326691537,-9.168276164928102e-07,3.370756530785002e-06,7.062565326690674,0.3000001907348633,5.534384399652481e-07,-0.012116718105971813,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117108299867653,-0.00010829986765367727
171,sole_support_robot_free_baseline,0.86,0.002597859506195739,0.03976990281242487,0.0023363939750320685,0.002310889652831901,0.0005658729076429836,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.411316361554782e-06,0.03288356587290764,0.3000018298625946,1.411316361554782e-06,0.03288356587290764,-0.0024619766045361757,0.00044900362263433635,-0.0006970946560613811,-0.0007644838187843561,-0.038744378834962845,0.00894057285040617,1.8298625946155944e-06,1.411316361554782e-06,5.658729076429836e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.661622243584134e-06,1.7954376744455658e-05,3.871429612445354e-07,-1.8635544165590545e-06,0.001732225646264851,1.5747004747390747,0.00044409334077499807,-1.3624629900732543e-05,-3.474892899466009e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063738822937811,1.1309966794215143e-06,3.1646191018808167e-06,7.063738822937012,7.063738822937811,1.1309966794215143e-06,3.1646191018808167e-06,7.063738822937012,0.2999997138977051,6.14440068602562e-07,-0.012116735801100731,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117127311732721,-0.00012731173272204077
172,sole_support_robot_free_baseline,0.865,0.002493869038508534,0.03930871323693719,0.002171887726330015,0.0022364312134549786,0.0005248947143599025,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.46843171933142e-06,0.032883524894714355,0.29999831318855286,1.46843171933142e-06,0.032883524894714355,0.0023649223148822784,0.00036872527562081814,-0.0007004048093222082,0.000594042765442282,0.03914530575275421,-0.0035308762453496456,-1.6868114471324525e-06,1.46843171933142e-06,5.248947143599025e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-9.562668310536537e-06,-1.6364070688723586e-05,2.670074763955199e-06,-1.8635540754985414e-06,0.001732225646264851,1.5747004747390747,0.0004440932534635067,-1.3624648090626579e-05,2.7607564671849882e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062723636628027,-8.403446827287553e-07,3.318682502140291e-06,7.062723636627197,7.062723636628027,-8.403446827287553e-07,3.318682502140291e-06,7.062723636627197,0.3000001907348633,5.413312464952469e-07,-0.012116719968616962,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117119485023836,-0.00011948502383687942
173,sole_support_robot_free_baseline,0.87,0.0025954423247477204,0.039727898505151175,0.0023224619016572715,0.002308908680746168,0.0005695981979414455,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.3000018298625946,1.4080703749641543e-06,0.03288356959819794,0.3000018298625946,1.4080703749641543e-06,0.03288356959819794,-0.002459415001794696,0.00045041117118671536,-0.0006962244515307248,-0.0007849858957342803,-0.038701627403497696,0.008937211707234383,1.8298625946155944e-06,1.4080703749641543e-06,5.695981979414455e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.618184776627459e-06,1.7839676729636267e-05,3.9585592048752005e-07,-1.8635539618117036e-06,0.001732225646264851,1.5747004747390747,0.00044409322435967624,-1.3624522580357734e-05,3.9114592641220636e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.0638017654427125,1.1035093621103442e-06,3.21631478072959e-06,7.0638017654418945,7.0638017654427125,1.1035093621103442e-06,3.21631478072959e-06,7.0638017654418945,0.29999977350234985,6.165355443954468e-07,-0.01211673952639103,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117119453153753,-0.00011945315375391785
174,sole_support_robot_free_baseline,0.875,0.0024949531274020068,0.03931538605379683,0.0021389093452633,0.002234762198505613,0.0005174441337629787,313.32081900804116,0.8178119166311656,0.003904104232788086,link4,0.0,offline_hull_cylinder_witness,0.29999831318855286,1.4658885447715875e-06,0.03288351744413376,0.29999831318855286,1.4658885447715875e-06,0.03288351744413376,0.0023657106794416904,0.0003707432188093662,-0.0007005380466580391,0.0005679244059138,0.039152421057224274,-0.0035305761266499758,-1.6868114471324525e-06,1.4658885447715875e-06,5.174441337629787e-07,0.293,0.011,0.032882999999999996,0.34398072957992554,-1.8435530364513397e-06,0.34183260798454285,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-9.465877155889757e-06,-1.608720594958868e-05,2.788407073239796e-06,-1.8635544165590545e-06,0.001732225646264851,1.5747004747390747,0.00044409313704818487,-1.3624522580357734e-05,-1.0725685747545177e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062579154969082,-8.670729130244581e-07,3.292842620794545e-06,7.062579154968262,7.062579154969082,-8.670729130244581e-07,3.292842620794545e-06,7.062579154968262,0.3000001907348633,5.189795047044754e-07,-0.01211671531200409,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117117151671013,-0.00011715167101342128
