sample,host_elapsed_s,wall_time_ns,host_mono_ns,phase,P_command_I0,b_deg,s_deg,e_deg,t_deg,r_deg,gripper_open_deg,tB_raw,tS_raw,tE_raw,tT_raw,tR_raw,tG_raw
1207,21.651816685,1789106178919734078,6542838010915,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1208,21.669862383,1789106178937779958,6542856056613,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1209,21.687899667,1789106178955816968,6542874093897,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1210,21.705840055,1789106178973757195,6542892034285,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1211,21.72404407,1789106178991961327,6542910238300,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1212,21.74177278,1789106179009690097,6542927967010,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1213,21.759958594,1789106179027875818,6542946152824,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1214,21.77846012,1789106179046377342,6542964654350,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1215,21.795159676,1789106179063076827,6542981353906,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1216,21.812706021,1789106179080623220,6542998900251,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1217,21.830948765,1789106179098866062,6543017142995,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1218,21.848714852,1789106179116632341,6543034909082,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1219,21.866572525,1789106179134489947,6543052766755,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1220,21.884599874,1789106179152517276,6543070794104,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1221,21.902822027,1789106179170739296,6543089016257,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1222,21.920819027,1789106179188736251,6543107013257,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1223,21.938886692,1789106179206803904,6543125080922,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1224,21.959443877,1789106179227361370,6543145638107,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1225,21.975396013,1789106179243313360,6543161590243,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1226,21.992103223,1789106179260020724,6543178297453,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1227,22.009757387,1789106179277674589,6543195951617,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1228,22.027641871,1789106179295559275,6543213836101,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1229,22.045720166,1789106179313637572,6543231914396,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1230,22.063854553,1789106179331771727,6543250048783,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1231,22.081649207,1789106179349566723,6543267843437,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1232,22.100143121,1789106179368060240,6543286337351,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1233,22.117645788,1789106179385563439,6543303840018,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1234,22.13572597,1789106179403643312,6543321920200,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1235,22.153884758,1789106179421802148,6543340078988,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1236,22.1723775,1789106179440294777,6543358571730,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1237,22.189140843,1789106179457058014,6543375335073,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1238,22.206931331,1789106179474848788,6543393125561,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1239,22.224723766,1789106179492641129,6543410917996,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1240,22.242929918,1789106179510847393,6543429124148,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1241,22.260847348,1789106179528764746,6543447041578,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1242,22.278871697,1789106179546788907,6543465065927,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1243,22.297122459,1789106179565039766,6543483316689,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1244,22.315059108,1789106179582976046,6543501253338,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1245,22.332862249,1789106179600779453,6543519056479,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1246,22.350903452,1789106179618820676,6543537097682,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1247,22.368777613,1789106179636694657,6543554971843,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1248,22.387366851,1789106179655283971,6543573561081,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1249,22.404006049,1789106179671923376,6543590200279,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1250,22.421903086,1789106179689820254,6543608097316,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1251,22.43981936,1789106179707736943,6543626013590,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1252,22.457655152,1789106179725572611,6543643849382,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1253,22.4757328,1789106179743650514,6543661927030,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1254,22.493705427,1789106179761622981,6543679899657,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1255,22.511841102,1789106179779758782,6543698035332,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1256,22.529855694,1789106179797773331,6543716049924,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1257,22.547935048,1789106179815852543,6543734129278,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1258,22.568353299,1789106179836270802,6543754547529,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1259,22.584324512,1789106179852241853,6543770518742,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1260,22.600928762,1789106179868846254,6543787122992,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1261,22.619079234,1789106179886996546,6543805273464,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1262,22.635766029,1789106179903683249,6543821960259,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1263,22.653727776,1789106179921645100,6543839922006,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1264,22.671784791,1789106179939702012,6543857979021,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1265,22.689941695,1789106179957859059,6543876135925,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1266,22.707888188,1789106179975805522,6543894082418,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1267,22.725755882,1789106179993673396,6543911950112,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1268,22.743668993,1789106180011586607,6543929863223,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1269,22.761680856,1789106180029598483,6543947875086,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1270,22.780245035,1789106180048162356,6543966439265,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1271,22.796938641,1789106180064855801,6543983132871,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1272,22.814901252,1789106180082818504,6544001095482,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1273,22.832781262,1789106180100698339,6544018975492,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1274,22.850904951,1789106180118822320,6544037099181,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1275,22.868877167,1789106180136794206,6544055071397,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1276,22.886950068,1789106180154867112,6544073144298,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1277,22.904796862,1789106180172714390,6544090991092,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1278,22.922875174,1789106180190792453,6544109069404,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1279,22.940749838,1789106180208667196,6544126944068,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1280,22.958864697,1789106180226782075,6544145058927,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1281,22.976912124,1789106180244829522,6544163106354,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1282,22.995399262,1789106180263316186,6544181593492,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1283,23.01212465,1789106180280041815,6544198318880,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1284,23.02986261,1789106180297779974,6544216056840,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1285,23.047801281,1789106180315718673,6544233995511,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1286,23.06590918,1789106180333826591,6544252103410,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1287,23.083914532,1789106180351831855,6544270108762,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1288,23.102025811,1789106180369942768,6544288220041,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1289,23.119751005,1789106180387668326,6544305945235,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1290,23.13785089,1789106180405768162,6544324045120,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1291,23.155901141,1789106180423818411,6544342095371,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1292,23.176428557,1789106180444345941,6544362622787,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1293,23.192530481,1789106180460447777,6544378724711,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1294,23.209258319,1789106180477175463,6544395452549,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1295,23.226760545,1789106180494678027,6544412954775,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1296,23.244773745,1789106180512691127,6544430967975,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1297,23.26295764,1789106180530874954,6544449151870,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1298,23.280836089,1789106180548753142,6544467030319,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1299,23.298921276,1789106180566838340,6544485115506,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1300,23.316762431,1789106180584679718,6544502956661,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1301,23.334929538,1789106180602846931,6544521123768,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1302,23.352849586,1789106180620766975,6544539043816,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1303,23.371037875,1789106180638954969,6544557232105,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1304,23.389402914,1789106180657319947,6544575597144,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1305,23.405947545,1789106180673864883,6544592141775,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1306,23.423848352,1789106180691765655,6544610042582,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1307,23.441861714,1789106180709779009,6544628055944,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1308,23.459791331,1789106180727708682,6544645985561,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1309,23.477736374,1789106180745653918,6544663930604,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1310,23.495772322,1789106180763689889,6544681966552,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1311,23.514046586,1789106180781963622,6544700240816,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1312,23.531972092,1789106180799889410,6544718166322,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1313,23.549986655,1789106180817903931,6544736180885,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1314,23.568073227,1789106180835990492,6544754267457,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1315,23.58468807,1789106180852605490,6544770882300,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1316,23.603520472,1789106180871437478,6544789714702,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1317,23.62012942,1789106180888046732,6544806323650,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1318,23.63783722,1789106180905754456,6544824031450,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1319,23.655952834,1789106180923870089,6544842147064,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1320,23.674198571,1789106180942115659,6544860392801,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1321,23.691946086,1789106180959863708,6544878140316,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1322,23.70967565,1789106180977593208,6544895869880,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1323,23.727848173,1789106180995765437,6544914042403,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1324,23.745786254,1789106181013703694,6544931980484,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1325,23.763958472,1789106181031875498,6544950152702,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1326,23.784616874,1789106181052534309,6544970811104,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1327,23.800378858,1789106181068295908,6544986573088,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1328,23.816996547,1789106181084913851,6545003190777,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1329,23.834885012,1789106181102802392,6545021079242,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1330,23.852972314,1789106181120889457,6545039166544,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1331,23.87078913,1789106181138706533,6545056983360,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1332,23.888756751,1789106181156674189,6545074950981,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1333,23.906848037,1789106181174765413,6545093042267,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1334,23.924900284,1789106181192817388,6545111094514,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1335,23.942882976,1789106181210800096,6545129077206,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1336,23.960668479,1789106181228585822,6545146862709,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1337,23.979071445,1789106181246988697,6545165265675,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1338,23.997361228,1789106181265278506,6545183555458,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1339,24.014142119,1789106181282059166,6545200336349,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1340,24.031947842,1789106181299864954,6545218142072,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1341,24.049885937,1789106181317803237,6545236080167,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1342,24.067955418,1789106181335872651,6545254149648,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1343,24.085847187,1789106181353764492,6545272041417,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1344,24.103872315,1789106181371789638,6545290066545,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1345,24.121689697,1789106181389607074,6545307883927,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1346,24.139952925,1789106181407870252,6545326147155,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1347,24.157881158,1789106181425798242,6545344075388,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1348,24.175763397,1789106181443680703,6545361957627,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1349,24.194028161,1789106181461945376,6545380222391,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1350,24.212247863,1789106181480164971,6545398442093,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1351,24.228929106,1789106181496846526,6545415123336,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1352,24.247111449,1789106181515026690,6545433305679,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
1353,24.264829409,1789106181532746548,6545451023639,p48_b,48,0.0,1.1425781111050095,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,164.0,57.0,25.0,0.0,
